tested_ids,most_possible_intention,most_possible_intention_cf,second_possible_intention,second_possible_intention_cf,third_possible_intention,third_possible_intention_cf,ground_truth_intention
615,Harm-agent_2-RespondTo-agent_1,0.9,Harm-agent_2-Find-chess_5,0.5,Inform-agent_1-cup_4,0.1,agent_2-help-agent_1-get-cup_4-na
616,PlayWith-banana_6-agent_1,0.9,Get-chess_5,0.5,Observe-world,0.1,agent_2-help-agent_1-na
617,PlayWith-chess_5-agent_1,0.9,PutInto-cup_4-chess_5,0.5,Give-table_3-agent_1,0.1,agent_2-help-agent_1-na
618,Harm-agent_1-Find-cup_8,0.9,Greet,0.5,Harm-agent_1-PlayWith-key_7,0.1,agent_1-open-box_4
619,PlayWith-box_4,0.9,Harm-agent_1-PutInto-key_7-cup_8,0.5,Observe-key_7,0.1,agent_1-open-box_4
620,Harm-agent_1-Give-key_7,0.9,Find-key_7,0.5,Help-agent_1-Open-box_4,0.1,agent_1-open-box_4
621,Inform-box_4,0.9,RequestHelp-agent_1-Give-box_4,0.5,RequestHelp-agent_1-Inform-box_4,0.1,agent_1-open-box_4
622,Harm-agent_1-PutInto-key_7-box_4,0.9,Greet,0.5,Give-key_7,0.1,agent_1-open-box_4
623,RespondTo,0.9,Observe-box_4,0.5,Find-box_4,0.1,agent_1-find-key_3
624,Open-box_4,0.9,Find-box_4,0.5,Help-agent_1-Get-key_3,0.1,agent_1-find-key_3
625,Give-key_3-agent_2,0.9,PutInto-key_3-key_3,0.5,Observe-agent_2,0.1,agent_1-find-key_3
626,Inform-agent_2-key_3,0.9,Inform-agent_2-key_3,0.5,Find-box_4,0.1,agent_1-find-key_3
627,PlayWith-cup_3-agent_2,0.9,RespondTo-agent_2,0.5,Get-cup_3,0.1,agent_1-get-cup_3-na
628,Harm-agent_1-Get-cup_3,0.9,Observe-cup_3,0.5,Observe-cup_3,0.1,agent_1-get-cup_3-na
629,RequestHelp-agent_2-Greet-agent_1,0.9,Observe-box_5,0.5,Find-agent_1,0.1,agent_2-open-box_4
630,Inform-agent_1-key_6,0.9,Greet-agent_1,0.5,Observe-box_5,0.1,agent_2-open-box_4
631,Greet-agent_1,0.9,Find-key_6,0.5,Find-box_4,0.1,agent_2-open-box_4
632,Open-key_7,0.9,Open-key_6,0.5,Inform-agent_1-box_5,0.1,agent_2-open-box_4
633,RequestHelp-agent_1-PutOnto-timer_3-box_4,0.9,Inform-agent_2-box_4,0.5,Find-agent_2,0.1,agent_1-help-agent_2-get-timer_3-box_4
634,Harm-agent_1-PutOnto-timer_3-timer_3,0.9,Harm-agent_1-PlayWith-timer_3-agent_2,0.5,Give-box_4-agent_2,0.1,agent_1-help-agent_2-get-timer_3-me
635,Get-box_4,0.9,Greet-agent_2,0.5,Greet-agent_2,0.1,agent_1-help-agent_2-get-timer_3-me
636,Give-box_4-agent_2,0.9,Give-timer_3-agent_2,0.5,Harm-agent_1-PlayWith-timer_3-agent_2,0.1,agent_1-help-agent_2-get-timer_3-me
637,PlayWith-timer_3-agent_2,0.9,Get-timer_3,0.5,PutInto-timer_3-box_4,0.1,agent_1-help-agent_2-get-timer_3-me
638,Help-agent_2-Greet,0.9,Inform-box_5,0.5,PlayWith-box_5,0.1,agent_2-na
639,Observe-agent_1,0.9,PutInto-key_3-box_4,0.5,Inform-agent_1-box_4,0.1,agent_2-na
640,Harm-agent_2-PutInto-box_4-key_3,0.9,PlayWith-box_4-agent_1,0.5,PutOnto-box_4-box_4,0.1,agent_2-na
641,Find-cup_6,0.9,Get-cup_6,0.5,Give-box_4-agent_1,0.1,agent_2-putonto-cup_6-table_7
642,Inform-agent_1-table_7,0.9,Greet-agent_1,0.5,Give-cup_6-agent_1,0.1,agent_2-putonto-cup_6-table_7
643,PutOnto-cup_6-box_5,0.9,Find-cup_6,0.5,RespondTo-agent_1,0.1,agent_2-putonto-cup_6-table_7
644,Give-cup_6-agent_1,0.9,PutInto-box_4-box_4,0.5,RespondTo-agent_1,0.1,agent_2-putonto-cup_6-table_7
645,PutOnto-box_4-key_3,0.9,Find-box_4,0.5,Harm-agent_2-PlayWith-box_5-agent_1,0.1,agent_2-help-agent_1-open-box_5
646,RespondTo-agent_1,0.9,PutOnto-box_4-key_3,0.5,Inform-agent_1-cup_6,0.1,agent_2-help-agent_1-na
647,PutOnto-box_5-key_3,0.9,PutOnto-key_3-key_3,0.5,Harm-agent_2-Open-key_3,0.1,agent_2-help-agent_1-get-key_3-box_5
648,Find-box_4,0.9,Help-agent_2-Greet-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-help-agent_1-putinto-key_3-box_4
649,Inform-agent_1-box_5,0.9,Help-agent_2-PutOnto-box_4-key_3,0.5,PutInto-box_4-key_3,0.1,agent_2-help-agent_1-putinto-key_3-box_4
650,PutInto-cup_3-table_4,0.9,Find-cup_3,0.5,Greet,0.1,agent_2-putonto-cup_3-table_4
651,PutOnto-cup_3-cup_3,0.9,Inform-cup_3,0.5,Observe-world,0.1,agent_2-putonto-cup_3-table_4
652,Harm-agent_2-Find-cup_3,0.9,PlayWith-table_4,0.5,Get-cup_3,0.1,agent_2-putonto-cup_3-table_4
653,Get-cup_3,0.9,RespondTo,0.5,Get-cup_3,0.1,agent_2-putonto-cup_3-table_4
654,Inform-agent_1-table_4,0.9,Greet-agent_1,0.5,Inform-agent_1-table_4,0.1,agent_2-putonto-cup_3-table_4
655,Inform-agent_1-cup_3,0.9,Harm-agent_2-Give-cup_3-agent_1,0.5,RequestHelp-agent_2-PutInto-table_4-cup_3,0.1,agent_2-putonto-cup_3-table_4
656,Harm-agent_2-Observe-table_4,0.9,Observe-cup_3,0.5,Open-table_4,0.1,agent_2-observe-world
657,Get-cup_3,0.9,Inform-agent_1-cup_3,0.5,Open-cup_3,0.1,agent_2-observe-world
658,RequestHelp-agent_2-Get-table_4,0.9,Inform-agent_1-table_4,0.5,PutOnto-table_4-table_4,0.1,agent_2-observe-world
659,PlayWith-key_7,0.9,RespondTo,0.5,Greet,0.1,agent_1-playwith-chess_5-agent_2
660,Open-key_7,0.9,Help-agent_1-Give-key_7,0.5,RequestHelp-agent_1-Inform-key_7,0.1,agent_1-playwith-chess_5-agent_2
661,Observe-key_7,0.9,Give-chess_5,0.5,Give-chess_5,0.1,agent_1-playwith-chess_5-agent_2
662,Get-key_7,0.9,PlayWith-key_7,0.5,Help-agent_1-Find-box_6,0.1,agent_1-playwith-chess_5-agent_2
663,PlayWith-key_7-agent_2,0.9,Find-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_5-agent_2
664,Get-chess_5,0.9,Inform-agent_2-chess_5,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_5-agent_2
665,PutOnto-key_7-chess_5,0.9,Inform-agent_2-key_7,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_5-agent_2
666,Get-chess_5,0.9,Greet-agent_2,0.5,RequestHelp-agent_1-Get-box_4,0.1,agent_1-playwith-chess_5-agent_2
667,Help-agent_1-RespondTo-agent_2,0.9,Observe-agent_2,0.5,PutInto-chess_5-box_6,0.1,agent_1-playwith-chess_5-agent_2
668,Open-box_4,0.9,Inform-agent_2-chess_5,0.5,PutOnto-banana_3-chess_5,0.1,agent_1-playwith-chess_5-agent_2
669,Inform-agent_2-dumbbell_3,0.9,Give-cup_6-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-putinto-dumbbell_3-shelf_4
670,Greet-agent_2,0.9,Find-agent_2,0.5,Greet-agent_2,0.1,agent_1-putinto-dumbbell_3-shelf_4
671,Harm-agent_1-Observe-shelf_4,0.9,Harm-agent_1-Open-shelf_4,0.5,Give-dumbbell_3-agent_2,0.1,agent_1-putinto-dumbbell_3-shelf_4
672,Inform-agent_2-shelf_4,0.9,PlayWith-cup_6-agent_2,0.5,Give-dumbbell_3-agent_2,0.1,agent_1-putinto-dumbbell_3-shelf_4
673,Observe-cup_6,0.9,Find-agent_2,0.5,Help-agent_1-Open-dumbbell_3,0.1,agent_1-putinto-dumbbell_3-shelf_4
674,Help-agent_1-Get-dumbbell_3,0.9,PutInto-dumbbell_3-shelf_4,0.5,Harm-agent_1-PutInto-dumbbell_3-shelf_4,0.1,agent_1-putinto-dumbbell_3-shelf_4
675,RespondTo-agent_1,0.9,PlayWith-box_4-agent_1,0.5,Get-box_4,0.1,agent_2-get-banana_3-box_4
676,Greet-agent_1,0.9,Give-banana_3-agent_1,0.5,Give-banana_3-agent_1,0.1,agent_2-get-banana_3-box_4
677,Greet-agent_2,0.9,Harm-agent_1-Get-key_5,0.5,PlayWith-shelf_6-agent_2,0.1,agent_1-open-shelf_6
678,RequestHelp-agent_1-PlayWith-timer_3-agent_2,0.9,RespondTo-agent_2,0.5,Harm-agent_1-Give-timer_3-agent_2,0.1,agent_1-open-shelf_6
679,Get-key_5,0.9,Observe-key_5,0.5,Get-box_4,0.1,agent_1-open-shelf_6
680,Harm-agent_1-Greet-agent_2,0.9,Greet-agent_2,0.5,Get-shelf_6,0.1,agent_1-open-shelf_6
681,Help-agent_1-PutOnto-shelf_6-banana_7,0.9,Observe-timer_3,0.5,RequestHelp-agent_1-PutOnto-box_8-box_8,0.1,agent_1-open-shelf_6
682,Observe-key_5,0.9,Greet-agent_2,0.5,Open-banana_7,0.1,agent_1-open-shelf_6
683,Give-key_5-agent_2,0.9,Open-box_8,0.5,Open-timer_3,0.1,agent_1-open-shelf_6
684,Observe-box_8,0.9,PlayWith-shelf_6-agent_2,0.5,Get-shelf_6,0.1,agent_1-observe-world
685,RequestHelp-agent_1-Observe-box_4,0.9,Inform-agent_2-box_4,0.5,Greet-agent_2,0.1,agent_1-observe-world
686,RespondTo-agent_2,0.9,PutOnto-banana_7-box_4,0.5,Give-key_9-agent_2,0.1,agent_1-na
687,PlayWith-shelf_7-agent_1,0.9,Get-table_9,0.5,Get-box_4,0.1,agent_2-open-shelf_7
688,RequestHelp-agent_2-PutOnto-shelf_7-key_6,0.9,RequestHelp-agent_2-PlayWith-chess_11-agent_1,0.5,Find-key_6,0.1,agent_2-open-shelf_7
689,RespondTo-agent_1,0.9,Observe-chess_11,0.5,Give-key_6-agent_1,0.1,agent_2-open-shelf_7
690,Help-agent_2-Find-table_9,0.9,RequestHelp-agent_2-Give-shelf_7-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-open-shelf_7
691,PlayWith-key_6-agent_1,0.9,Inform-agent_1-key_5,0.5,Harm-agent_2-Give-table_9-agent_1,0.1,agent_2-observe-world
692,Get-chess_11,0.9,PutInto-key_5-box_8,0.5,Inform-agent_1-box_4,0.1,agent_2-observe-world
693,RespondTo-agent_1,0.9,Find-table_10,0.5,Give-key_5-agent_1,0.1,agent_2-observe-world
694,Get-key_5,0.9,Give-key_5-agent_1,0.5,Get-box_8,0.1,agent_2-observe-world
695,Find-key_6,0.9,Help-agent_2-Greet-agent_1,0.5,Observe-key_6,0.1,agent_2-observe-agent_1
696,Harm-agent_2-RespondTo-agent_1,0.9,Harm-agent_2-Get-key_6,0.5,Harm-agent_2-PutInto-table_9-chess_11,0.1,agent_2-open-shelf_7
697,PutInto-box_4-box_4,0.9,Harm-agent_2-Inform-box_4,0.5,Harm-agent_2-Greet,0.1,agent_2-help-agent_1-open-box_4
698,Give-books_4-agent_1,0.9,RequestHelp-agent_2-PlayWith-books_4-agent_1,0.5,RespondTo-agent_1,0.1,agent_2-na
699,Help-agent_2-Find-chess_3,0.9,Greet-agent_1,0.5,Inform-agent_1-chess_3,0.1,agent_2-playwith-chess_3-agent_1
700,Find-cup_5,0.9,Give-banana_6,0.5,Observe-world,0.1,agent_1-na
701,Give-cup_5,0.9,RequestHelp-agent_1-PutInto-banana_6-box_4,0.5,Find-banana_6,0.1,agent_1-na
702,Get-banana_6,0.9,RequestHelp-agent_1-RespondTo,0.5,Harm-agent_1-Find-cup_5,0.1,agent_1-na
703,Harm-agent_1-Observe-banana_6,0.9,PlayWith-box_4,0.5,Inform-banana_6,0.1,agent_1-na
704,Give-box_4-agent_2,0.9,PlayWith-key_3-agent_2,0.5,PutOnto-cup_5-box_4,0.1,agent_1-na
705,PutOnto-box_4-cup_5,0.9,Inform-agent_2-box_4,0.5,Harm-agent_1-Get-cup_5,0.1,agent_1-na
706,Find-agent_2,0.9,PutInto-cup_5-box_4,0.5,PlayWith-box_4-agent_2,0.1,agent_1-greet-agent_2
707,Get-box_4,0.9,Help-agent_1-Get-cup_5,0.5,PutInto-banana_6-box_4,0.1,agent_1-na
708,Open-cup_5,0.9,PlayWith-banana_6-agent_2,0.5,Give-banana_6-agent_2,0.1,agent_1-greet-agent_2
709,PutOnto-box_4-banana_6,0.9,Get-box_4,0.5,Greet-agent_2,0.1,agent_1-agent_2
710,Observe-books_3,0.9,Find-agent_2,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_5-agent_2
711,Find-chess_8,0.9,Open-table_4,0.5,Open-key_7,0.1,agent_1-playwith-chess_5-agent_2
712,Open-table_4,0.9,Harm-agent_1-Get-chess_8,0.5,Get-table_4,0.1,agent_1-playwith-chess_5-agent_2
713,Find-table_4,0.9,Get-books_3,0.5,Observe-chess_8,0.1,agent_1-playwith-chess_5-agent_2
714,Greet-agent_2,0.9,PutOnto-books_3-chess_8,0.5,Give-key_7-agent_2,0.1,agent_1-playwith-chess_5-agent_2
715,PutOnto-chess_8-chess_8,0.9,RespondTo-agent_2,0.5,Find-chess_8,0.1,agent_1-playwith-chess_5-agent_2
716,PlayWith-chess_8-agent_2,0.9,Inform-agent_2-chess_8,0.5,Help-agent_1-Inform-agent_2-chess_8,0.1,agent_1-playwith-chess_5-agent_2
717,PutInto-books_3-key_7,0.9,PutOnto-key_7-books_3,0.5,Help-agent_1-Open-key_7,0.1,agent_1-playwith-chess_5-agent_2
718,Harm-agent_1-Observe-table_4,0.9,PutOnto-key_7-chess_8,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_5-agent_2
719,Find-table_4,0.9,PlayWith-table_4-agent_2,0.5,PlayWith-chess_5-agent_2,0.1,agent_1-na
720,Help-agent_1-Observe-world,0.9,Greet-agent_2,0.5,Get-timer_3,0.1,agent_1-help-agent_2-get-timer_3-me
721,PutInto-timer_3-timer_3,0.9,Give-timer_3-agent_2,0.5,Harm-agent_1-Inform-agent_2-chess_5,0.1,agent_1-help-agent_2-get-timer_3-me
722,PlayWith-timer_3-agent_2,0.9,Inform-agent_2-table_4,0.5,Find-table_4,0.1,agent_1-help-agent_2-get-timer_3-me
723,Harm-agent_1-Get-table_4,0.9,PlayWith-timer_3-agent_2,0.5,Harm-agent_1-Observe-timer_3,0.1,agent_1-help-agent_2-putonto-timer_3-table_4
724,RequestHelp-agent_1-Give-timer_3-agent_2,0.9,Find-timer_3,0.5,Give-timer_3-agent_2,0.1,agent_1-help-agent_2-putonto-timer_3-table_4
725,PutInto-key_6-box_5,0.9,RequestHelp-agent_1-Observe-box_5,0.5,Find-dumbbell_3,0.1,agent_1-help-agent_2-na
726,PutOnto-box_5-box_4,0.9,PlayWith-box_4-agent_2,0.5,Get-box_4,0.1,agent_1-help-agent_2-na
727,Give-box_5-agent_2,0.9,Get-box_5,0.5,Open-key_6,0.1,agent_1-help-agent_2-na
728,Inform-agent_2-box_4,0.9,Observe-agent_2,0.5,PlayWith-key_6-agent_2,0.1,agent_1-help-agent_2-na
729,PlayWith-key_6-agent_2,0.9,Harm-agent_1-PutOnto-dumbbell_3-key_6,0.5,Give-box_5-agent_2,0.1,agent_1-help-agent_2-open-box_5
730,PutOnto-key_6-box_5,0.9,RequestHelp-agent_1-PutOnto-box_4-box_5,0.5,RespondTo-agent_2,0.1,agent_1-help-agent_2-open-box_5
731,PutOnto-box_5-box_5,0.9,Give-key_6-agent_2,0.5,Observe-key_6,0.1,agent_1-help-agent_2-open-box_5
732,RespondTo-agent_2,0.9,Observe-key_6,0.5,Greet-agent_2,0.1,agent_1-help-agent_2-get-dumbbell_3-box_5
733,Inform-agent_2-box_5,0.9,Help-agent_1-Greet-agent_2,0.5,Open-dumbbell_3,0.1,agent_1-help-agent_2-na
734,Inform-agent_2-box_5,0.9,Inform-agent_2-dumbbell_3,0.5,RespondTo-agent_2,0.1,agent_1-help-agent_2-putinto-dumbbell_3-box_4
735,Inform-agent_1-timer_6,0.9,RequestHelp-agent_2-Get-shelf_5,0.5,Find-shelf_5,0.1,agent_2-na
736,Inform-agent_1-shelf_5,0.9,Find-shelf_5,0.5,Help-agent_2-Observe-agent_1,0.1,agent_2-help-agent_1-na
737,Open-timer_6,0.9,Harm-agent_2-PutInto-shelf_5-timer_3,0.5,Open-timer_6,0.1,agent_2-help-agent_1-na
738,PutOnto-timer_3-shelf_5,0.9,Observe-timer_3,0.5,PutInto-shelf_5-timer_6,0.1,agent_2-help-agent_1-na
739,Find-shelf_5,0.9,Give-timer_3-agent_1,0.5,RequestHelp-agent_2-PutInto-shelf_5-timer_6,0.1,agent_2-agent_1-na
740,Inform-agent_1-timer_3,0.9,PutOnto-timer_3-timer_3,0.5,Harm-agent_2-PutOnto-timer_6-timer_6,0.1,agent_2-agent_1-na
741,Greet-agent_1,0.9,Greet-agent_1,0.5,Open-timer_6,0.1,agent_2-agent_1-na
742,Get-timer_3,0.9,Observe-timer_3,0.5,RespondTo-agent_1,0.1,agent_2-help-agent_1-na
743,PutInto-timer_6-timer_3,0.9,RequestHelp-agent_2-Observe-timer_6,0.5,Greet-agent_1,0.1,agent_2-agent_1-na
744,RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,Harm-agent_1-PlayWith-box_4-agent_2,0.1,agent_1-help-agent_2-na
745,Harm-agent_1-Get-banana_3,0.9,Inform-agent_2-banana_3,0.5,Harm-agent_1-RespondTo-agent_2,0.1,agent_1-help-agent_2-na
746,Observe-box_7,0.9,PutOnto-box_7-chess_9,0.5,Get-box_7,0.1,agent_1-help-agent_2-na
747,Greet,0.9,Observe-table_4,0.5,Get-table_4,0.1,agent_1-agent_2-na
748,Get-key_6,0.9,Give-table_4,0.5,Help-agent_1-RespondTo,0.1,agent_1-help-agent_2-open-box_5
749,PutInto-box_7-table_4,0.9,Open-key_6,0.5,Greet,0.1,agent_1-agent_2-open-box_5
750,PlayWith-box_5-agent_2,0.9,Inform-agent_2-box_5,0.5,PlayWith-chess_9-agent_2,0.1,agent_1-open-box_7
751,Get-chess_9,0.9,Observe-box_7,0.5,PutOnto-key_6-chess_3,0.1,agent_1-open-box_7
752,PutInto-chess_9-table_4,0.9,RequestHelp-agent_1-Open-chess_3,0.5,Open-chess_9,0.1,agent_1-observe-world
753,PutOnto-books_7-shelf_5,0.9,PutInto-box_6-books_7,0.5,Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
754,Find-books_7,0.9,Help-agent_1-Inform-agent_2-books_7,0.5,PutInto-banana_4-box_6,0.1,agent_1-playwith-chess_3-agent_2
755,Find-shelf_5,0.9,Greet-agent_2,0.5,PutInto-books_8-box_6,0.1,agent_1-playwith-chess_3-agent_2
756,RequestHelp-agent_1-RespondTo-agent_2,0.9,PlayWith-box_6-agent_2,0.5,Get-chess_3,0.1,agent_1-playwith-chess_3-agent_2
757,Find-box_6,0.9,Give-books_8-agent_2,0.5,RequestHelp-agent_1-Get-chess_3,0.1,agent_1-playwith-chess_3-agent_2
758,Greet-agent_2,0.9,RespondTo-agent_2,0.5,RequestHelp-agent_1-Observe-world,0.1,agent_1-playwith-chess_3-agent_2
759,RequestHelp-agent_1-RespondTo-agent_2,0.9,RespondTo-agent_2,0.5,PutOnto-books_7-shelf_5,0.1,agent_1-playwith-chess_3-agent_2
760,PutOnto-chess_3-box_6,0.9,RespondTo-agent_2,0.5,Help-agent_1-PutOnto-shelf_5-chess_3,0.1,agent_1-playwith-chess_3-agent_2
761,RespondTo-agent_2,0.9,PutInto-box_6-chess_3,0.5,Open-chess_3,0.1,agent_1-playwith-chess_3-agent_2
762,Inform-agent_1-key_4,0.9,PutOnto-key_4-key_4,0.5,Greet-agent_1,0.1,agent_2-observe-world
763,Give-key_4-agent_1,0.9,PutOnto-key_4-box_3,0.5,Get-box_3,0.1,agent_2-observe-agent_1
764,Inform-agent_1-key_4,0.9,Help-agent_2-Observe-box_3,0.5,Observe-key_4,0.1,agent_2-give-key_4-agent_1
765,PutOnto-key_4-box_3,0.9,PutOnto-box_3-box_3,0.5,RequestHelp-agent_2-Give-box_3-agent_1,0.1,agent_2-give-key_4-agent_1
766,RespondTo-agent_1,0.9,Find-box_3,0.5,Get-key_4,0.1,agent_2-help-agent_1-open-box_3
767,Get-key_4,0.9,Give-key_4-agent_1,0.5,Harm-agent_2-Greet-agent_1,0.1,agent_2-agent_1-open-box_3
768,RequestHelp-agent_2-PlayWith-key_4-agent_1,0.9,Harm-agent_2-RespondTo-agent_1,0.5,Find-agent_1,0.1,agent_2-agent_1-open-box_3
769,Give-box_3-agent_1,0.9,PlayWith-key_4-agent_1,0.5,PlayWith-box_3-agent_1,0.1,agent_2-help-agent_1-open-box_3
770,PutOnto-box_3-key_4,0.9,Help-agent_2-PutOnto-key_4-key_4,0.5,Observe-box_3,0.1,agent_2-help-agent_1-open-box_3
771,Get-key_4,0.9,Inform-agent_1-key_4,0.5,Observe-key_4,0.1,agent_2-help-agent_1-open-box_3
772,Harm-agent_1-Give-chess_3-agent_2,0.9,Give-chess_3-agent_2,0.5,Help-agent_1-PutInto-chess_3-chess_3,0.1,agent_1-playwith-chess_3-agent_2
773,PutInto-chess_3-chess_3,0.9,Give-chess_3-agent_2,0.5,Help-agent_1-Give-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
774,RequestHelp-agent_1-Find-chess_3,0.9,PlayWith-chess_3-agent_2,0.5,RequestHelp-agent_1-Greet-agent_2,0.1,agent_1-playwith-chess_3-agent_2
775,PlayWith-chess_3-agent_2,0.9,RespondTo-agent_2,0.5,PlayWith-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
776,Open-chess_3,0.9,Observe-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-playwith-chess_3-agent_2
777,Harm-agent_1-Inform-agent_2-chess_3,0.9,Greet-agent_2,0.5,Harm-agent_1-Observe-agent_2,0.1,agent_1-playwith-chess_3-agent_2
778,PutInto-chess_3-chess_3,0.9,RequestHelp-agent_1-Get-chess_3,0.5,Harm-agent_1-Give-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
779,Open-chess_3,0.9,Give-chess_3-agent_2,0.5,Help-agent_1-Observe-agent_2,0.1,agent_1-playwith-chess_3-agent_2
780,RequestHelp-agent_2-Give-box_4-agent_1,0.9,Get-box_4,0.5,Help-agent_2-PlayWith-box_4-agent_1,0.1,agent_2-get-books_5-na
781,Inform-agent_1-box_4,0.9,Help-agent_2-Observe-books_5,0.5,Observe-world,0.1,agent_2-get-books_5-na
782,PutOnto-books_5-box_4,0.9,Harm-agent_2-Greet-agent_1,0.5,Get-books_5,0.1,agent_2-na
783,Get-dumbbell_6,0.9,RequestHelp-agent_1-Get-dumbbell_6,0.5,Inform-agent_2-key_5,0.1,agent_1-open-box_4
784,Open-key_5,0.9,Give-key_5-agent_2,0.5,Get-key_5,0.1,agent_1-playwith-chess_3-agent_2
785,RespondTo-agent_2,0.9,Harm-agent_1-Give-box_4-agent_2,0.5,Inform-agent_2-dumbbell_6,0.1,agent_1-playwith-chess_3-agent_2
786,Help-agent_1-Find-box_4,0.9,RequestHelp-agent_1-PlayWith-chess_3-agent_2,0.5,Open-dumbbell_6,0.1,agent_1-playwith-chess_3-agent_2
787,Observe-agent_2,0.9,RequestHelp-agent_1-PutInto-box_4-dumbbell_6,0.5,Open-key_5,0.1,agent_1-playwith-chess_3-agent_2
788,Open-chess_3,0.9,Inform-agent_2-chess_3,0.5,RequestHelp-agent_1-Observe-key_5,0.1,agent_1-playwith-chess_3-agent_2
789,Inform-agent_2-box_4,0.9,Greet-agent_2,0.5,PutOnto-chess_3-chess_3,0.1,agent_1-playwith-chess_3-agent_2
790,Harm-agent_1-Get-chess_3,0.9,Inform-agent_2-box_4,0.5,RequestHelp-agent_1-PlayWith-chess_3-agent_2,0.1,agent_1-playwith-chess_3-agent_2
791,Inform-agent_2-chess_3,0.9,Give-box_4-agent_2,0.5,RequestHelp-agent_1-Give-box_4-agent_2,0.1,agent_1-playwith-chess_3-agent_2
792,RequestHelp-agent_2-Give-box_4,0.9,Find-box_4,0.5,PutOnto-box_4-box_4,0.1,agent_2-get-cup_6-box_8
793,Observe-box_8,0.9,PutOnto-cup_6-cup_6,0.5,PlayWith-cup_6,0.1,agent_2-get-cup_6-box_8
794,Help-agent_2-Inform-cup_6,0.9,PutInto-cup_6-box_8,0.5,PlayWith-cup_6,0.1,agent_2-get-cup_6-box_8
795,RespondTo,0.9,Find-cup_6,0.5,PutOnto-box_8-table_7,0.1,agent_2-putinto-table_7-na
796,Find-cup_6,0.9,Open-table_7,0.5,RequestHelp-agent_2-Find-box_8,0.1,agent_2-putonto-cup_6-table_7
797,PlayWith,0.9,Greet,0.5,Find,0.1,agent_2-playwith-chess_3-agent_1
798,RequestHelp-agent_2-Inform-box_5,0.9,Give-box_5,0.5,Open-box_5,0.1,agent_2-playwith-chess_3-agent_1
799,Harm-agent_2-PutOnto-key_6-box_5,0.9,Observe-agent_1,0.5,PutOnto-table_7-box_5,0.1,agent_2-playwith-chess_3-agent_1
800,Open-key_6,0.9,Inform-agent_1-key_6,0.5,RespondTo-agent_1,0.1,agent_2-playwith-chess_3-agent_1
801,Open-key_6,0.9,Harm-agent_2-PlayWith-key_6-agent_1,0.5,PlayWith-key_6-agent_1,0.1,agent_2-playwith-chess_3-agent_1
802,Harm-agent_2-RespondTo-agent_1,0.9,Get-key_6,0.5,PutOnto-key_6-key_6,0.1,agent_2-playwith-chess_3-agent_1
803,PutOnto-box_5-box_5,0.9,Give-key_6-agent_1,0.5,Greet-agent_1,0.1,agent_2-playwith-chess_3-agent_1
804,Give-chess_3-agent_1,0.9,Get-key_6,0.5,PutOnto-box_5-box_5,0.1,agent_2-playwith-chess_3-agent_1
805,Open-key_6,0.9,Harm-agent_2-Observe-cup_4,0.5,Give-key_6-agent_1,0.1,agent_2-playwith-chess_3-agent_1
806,PlayWith-cup_4-agent_1,0.9,Give-chess_3-agent_1,0.5,Find-agent_1,0.1,agent_2-playwith-chess_3-agent_1
807,Inform-agent_1,0.9,RespondTo-agent_1,0.5,Inform-agent_1,0.1,agent_2-find-dumbbell_3
808,PutOnto-shelf_4-key_6,0.9,PutInto-key_6-box_5,0.5,RespondTo-agent_1,0.1,agent_2-find-dumbbell_3
809,Harm-agent_2-Open-box_5,0.9,Harm-agent_2-Get-key_6,0.5,Greet-agent_1,0.1,agent_2-get-dumbbell_3-box_5
810,Get-shelf_4,0.9,Get-dumbbell_3,0.5,Observe-box_5,0.1,agent_2-get-dumbbell_3-box_5
811,Get-shelf_4,0.9,PutInto-key_6-box_5,0.5,Help-agent_2-Give-dumbbell_3-agent_1,0.1,agent_2-get-dumbbell_3-box_5
812,Harm-agent_1-PutOnto,0.9,Open,0.5,Get,0.1,agent_1-requesthelp-agent_2-get-chess_3-na
813,Open-key_6,0.9,Observe-world,0.5,Harm-agent_1-PutOnto-box_4-key_6,0.1,agent_1-find-chess_3
814,Inform-agent_2-key_6,0.9,Greet-agent_2,0.5,PutInto-key_6-key_6,0.1,agent_1-get-chess_3-box_4
815,RespondTo-agent_2,0.9,PlayWith-table_7-agent_2,0.5,Give-table_7-agent_2,0.1,agent_1-find-chess_3
816,Inform-agent_2-box_4,0.9,RequestHelp-agent_1-RespondTo-agent_2,0.5,RespondTo-agent_2,0.1,agent_1-find-chess_3
817,Observe-box_4,0.9,Observe-table_7,0.5,Observe-world,0.1,agent_1-find-chess_3
